  -0.0697757612,  -0.0694197234,  -0.0683514476,  -0.0665714692,  -0.0640796791,  -0.0608758291,  -0.0569598228,  -0.0523318835,  -0.0469916901,  -0.0409398948,  -0.0341759401,  -0.0266997506,  -0.0185119849,  -0.0096120387,   0.0000000151,   0.0103239559,   0.0213598246,   0.0331077624,   0.0455678946,   0.0587395555,   0.0726236778,   0.0872200136,   0.1025278756,   0.1185474011,   0.1352800856,   0.1527231458,   0.1708797624,   0.1897468264,   0.2093277132,   0.2296188772,   0.2506237153,   0.2723392929,   0.2947659853,   0.3179078883,   0.3417592722,   0.3663226927,   0.3915995330,   0.4175871872,   0.4442850244,   0.4716975230,   0.4998237788,   0.5286582190,   0.5582067776,   0.5884644184,   0.6194382919,   0.6511217077,   0.6835172008,   0.7166257072,   0.7504477706,   0.7849744055,   0.8202192457,   0.8561758301,   0.8928442904,   0.9302228023,
  -0.0801001970,  -0.0797436847,  -0.0786756642,  -0.0768953350,  -0.0744032293,  -0.0711996236,  -0.0672834642,  -0.0626557288,  -0.0573158772,  -0.0512636089,  -0.0445000133,  -0.0370239747,  -0.0288360241,  -0.0199360191,  -0.0103239599,   0.0000000562,   0.0110359539,   0.0227840422,   0.0352438979,   0.0484157354,   0.0622994583,   0.0768959422,   0.0922034594,   0.1082230679,   0.1249555570,   0.1423991344,   0.1605547039,   0.1794242216,   0.1990038279,   0.2192946471,   0.2402980011,   0.2620161645,   0.2844431130,   0.3075839113,   0.3314339300,   0.3559979760,   0.3812733121,   0.4072632481,   0.4339618108,   0.4613725881,   0.4894979890,   0.5183321593,   0.5478815720,   0.5781436737,   0.6091114914,   0.6407969059,   0.6731920462,   0.7063011619,   0.7401209605,   0.7746556288,   0.8098966371,   0.8458551583,   0.8825255987,   0.9199038479,
  -0.0911357188,  -0.0907800214,  -0.0897119498,  -0.0879315118,  -0.0854398776,  -0.0822353996,  -0.0783199157,  -0.0736917474,  -0.0683514753,  -0.0622996752,  -0.0555356643,  -0.0480597914,  -0.0398718486,  -0.0309719265,  -0.0213600076,  -0.0110360032,  -0.0000000254,   0.0117479970,   0.0242078565,   0.0373797872,   0.0512639819,   0.0658600789,   0.0811678261,   0.0971874510,   0.1139195710,   0.1313635866,   0.1495190389,   0.1683868616,   0.1879676093,   0.2082587952,   0.2292637173,   0.2509785888,   0.2734063290,   0.2965479259,   0.3203995780,   0.3449623240,   0.3702373034,   0.3962266297,   0.4229261365,   0.4503363764,   0.4784613399,   0.5072957293,   0.5368444604,   0.5671054137,   0.5980765198,   0.6297603286,   0.6621595876,   0.6952666469,   0.7290876690,   0.7636152755,   0.7988584710,   0.8348172635,   0.8714820011,   0.9088635150,
  -0.1028832069,  -0.1025279772,  -0.1014600414,  -0.0996790042,  -0.0971874901,  -0.0939833788,  -0.0900683664,  -0.0854399347,  -0.0800996447,  -0.0740478206,  -0.0672834541,  -0.0598075854,  -0.0516195359,  -0.0427199980,  -0.0331079555,  -0.0227838591,  -0.0117480082,   0.0000000214,   0.0124598741,   0.0256318893,   0.0395157711,   0.0541119815,   0.0694194002,   0.0854396897,   0.1021716138,   0.1196160499,   0.1377709085,   0.1566384514,   0.1762190783,   0.1965117957,   0.2175146917,   0.2392317073,   0.2616581356,   0.2847993477,   0.3086521855,   0.3332146239,   0.3584911758,   0.3844793785,   0.4111773989,   0.4385892868,   0.4667137019,   0.4955501260,   0.5250970632,   0.5553554574,   0.5863301358,   0.6180136342,   0.6504121120,   0.6835194330,   0.7173354525,   0.7518685259,   0.7871164803,   0.8230703634,   0.8597378043,   0.8971153516,
  -0.1153439865,  -0.1149870892,  -0.1139198391,  -0.1121397428,  -0.1096478583,  -0.1064432997,  -0.1025269667,  -0.0978989624,  -0.0925597941,  -0.0865076612,  -0.0797437040,  -0.0722677484,  -0.0640795421,  -0.0551799522,  -0.0455678348,  -0.0352438003,  -0.0242079386,  -0.0124599513,   0.0000000117,   0.0131719901,   0.0270559767,   0.0416519013,   0.0569596791,   0.0729794897,   0.0897116087,   0.1071556946,   0.1253112931,   0.1441800301,   0.1637593927,   0.1840509848,   0.2050544298,   0.2267715808,   0.2491995068,   0.2723379077,   0.2961895337,   0.3207547031,   0.3460317180,   0.3720172235,   0.3987172014,   0.4261312279,   0.4542547303,   0.4830902139,   0.5126372380,   0.5428973240,   0.5738691239,   0.6055520454,   0.6379510595,   0.6710602982,   0.7048771653,   0.7394075984,   0.7746546191,   0.8106072054,   0.8472800600,   0.8846564197,
  -0.1285157211,  -0.1281600808,  -0.1270916318,  -0.1253113783,  -0.1228196036,  -0.1196157254,  -0.1156995466,  -0.1110715695,  -0.1057317108,  -0.0996803213,  -0.0929155963,  -0.0854398065,  -0.0772515151,  -0.0683516020,  -0.0587398845,  -0.0484157195,  -0.0373800319,  -0.0256318859,  -0.0131720371,  -0.0000000167,   0.0138840062,   0.0284798380,   0.0437877270,   0.0598075745,   0.0765394307,   0.0939841127,   0.1121397739,   0.1310072443,   0.1505873665,   0.1708796412,   0.1918837389,   0.2135986849,   0.2360277485,   0.2591666123,   0.2830190289,   0.3075834549,   0.3328580913,   0.3588471918,   0.3855473311,   0.4129567856,   0.4410813228,   0.4699192288,   0.4994648671,   0.5297263333,   0.5606981204,   0.5923834029,   0.6247763424,   0.6578841872,   0.6917048804,   0.7262375778,   0.7614838815,   0.7974368861,   0.8341038830,   0.8714860983,
  -0.1423991004,  -0.1420434883,  -0.1409757249,  -0.1391952299,  -0.1367041168,  -0.1335001019,  -0.1295829027,  -0.1249553735,  -0.1196154859,  -0.1135637694,  -0.1067995899,  -0.0993241233,  -0.0911359558,  -0.0822358243,  -0.0726233882,  -0.0622997822,  -0.0512635653,  -0.0395156689,  -0.0270559739,  -0.0138839777,  -0.0000000377,   0.0145958410,   0.0299037348,   0.0459238637,   0.0626555091,   0.0800996031,   0.0982552770,   0.1171228038,   0.1367034253,   0.1569958644,   0.1779990703,   0.1997143231,   0.2221423706,   0.2452826799,   0.2691355027,   0.2936989891,   0.3189741347,   0.3449620122,   0.3716611627,   0.3990753900,   0.4271986948,   0.4560358600,   0.4855835745,   0.5158442130,   0.5468125723,   0.5784992138,   0.6108930703,   0.6440026414,   0.6778203370,   0.7123518885,   0.7475956334,   0.7835560422,   0.8202233412,   0.8575997229,
  -0.1569947854,  -0.1566385598,  -0.1555708351,  -0.1537909048,  -0.1512998427,  -0.1480953650,  -0.1441791501,  -0.1395516189,  -0.1342119489,  -0.1281594689,  -0.1213955256,  -0.1139196119,  -0.1057313680,  -0.0968313109,  -0.0872198549,  -0.0768958170,  -0.0658595998,  -0.0541117850,  -0.0416519526,  -0.0284798724,  -0.0145959622,   0.0000000264,   0.0153079773,   0.0313278150,   0.0480597356,   0.0655036725,   0.0836594395,   0.1025278779,   0.1221075825,   0.1424000615,   0.1634035507,   0.1851193912,   0.2075469953,   0.2306872862,   0.2545385901,   0.2791026883,   0.3043795599,   0.3303661551,   0.3570660332,   0.3844775070,   0.4126008975,   0.4414385177,   0.4709883706,   0.5012457537,   0.5322158528,   0.5639005396,   0.5962991726,   0.6294059811,   0.6632251515,   0.6977599731,   0.7330031561,   0.7689590715,   0.8056271280,   0.8430033936,
  -0.1723034776,  -0.1719464093,  -0.1708790760,  -0.1690997886,  -0.1666076351,  -0.1634033071,  -0.1594878417,  -0.1548591447,  -0.1495192718,  -0.1434681474,  -0.1367036233,  -0.1292275256,  -0.1210391077,  -0.1121398888,  -0.1025279213,  -0.0922038669,  -0.0811678553,  -0.0694195238,  -0.0569598863,  -0.0437877900,  -0.0299039635,  -0.0153079444,  -0.0000000057,   0.0160199634,   0.0327517885,   0.0501957036,   0.0683519107,   0.0872199191,   0.1067992855,   0.1270914129,   0.1480955486,   0.1698109291,   0.1922380950,   0.2153788797,   0.2392308060,   0.2637943673,   0.2890718942,   0.3150579685,   0.3417581326,   0.3691689230,   0.3972931442,   0.4261292898,   0.4556779921,   0.4859393836,   0.5169087354,   0.5485961281,   0.5809900877,   0.6140986388,   0.6479204124,   0.6824473137,   0.7176939788,   0.7536467120,   0.7903170733,   0.8276955695,
  -0.1883230753,  -0.1879674494,  -0.1868985932,  -0.1851197461,  -0.1826279101,  -0.1794233164,  -0.1755075625,  -0.1708800519,  -0.1655391302,  -0.1594870989,  -0.1527228909,  -0.1452467499,  -0.1370587737,  -0.1281598907,  -0.1185475655,  -0.1082235629,  -0.0971876950,  -0.0854390325,  -0.0729796571,  -0.0598075920,  -0.0459240130,  -0.0313278869,  -0.0160199448,   0.0000000383,   0.0167318214,   0.0341758911,   0.0523316450,   0.0712001513,   0.0907797633,   0.1110715198,   0.1320748817,   0.1537917380,   0.1762190836,   0.1993590371,   0.2232119376,   0.2477741617,   0.2730512630,   0.2990387517,   0.3257379523,   0.3531501470,   0.3812746645,   0.4101122841,   0.4396587854,   0.4699168161,   0.5008886145,   0.5325736657,   0.5649691518,   0.5980778068,   0.6318973314,   0.6664306213,   0.7016704832,   0.7376301842,   0.7742939618,   0.8116798115,
  -0.2050551416,  -0.2046991734,  -0.2036307154,  -0.2018513401,  -0.1993601693,  -0.1961555435,  -0.1922392802,  -0.1876113358,  -0.1822716317,  -0.1762203625,  -0.1694551690,  -0.1619786534,  -0.1537918405,  -0.1448907849,  -0.1352793436,  -0.1249551223,  -0.1139201108,  -0.1021717313,  -0.0897112962,  -0.0765400265,  -0.0626556052,  -0.0480596472,  -0.0327517023,  -0.0167320746,   0.0000000258,   0.0174438332,   0.0355999970,   0.0544675815,   0.0740478715,   0.0943390190,   0.1153431682,   0.1370594669,   0.1594877571,   0.1826279811,   0.2064791444,   0.2310426176,   0.2563198191,   0.2823059490,   0.3090057450,   0.3364181154,   0.3645438020,   0.3933794655,   0.4229256126,   0.4531861698,   0.4841595764,   0.5158392921,   0.5482367809,   0.5813471474,   0.6151668537,   0.6496992615,   0.6849408386,   0.7208985370,   0.7575650050,   0.7949453949,
  -0.2224993809,  -0.2221436669,  -0.2210752952,  -0.2192953795,  -0.2168029071,  -0.2135994867,  -0.2096835001,  -0.2050556937,  -0.1997149666,  -0.1936637458,  -0.1868998053,  -0.1794234716,  -0.1712360043,  -0.1623348868,  -0.1527229007,  -0.1423988843,  -0.1313633393,  -0.1196161205,  -0.1071557372,  -0.0939836099,  -0.0800995160,  -0.0655035396,  -0.0501956483,  -0.0341760460,  -0.0174439901,  -0.0000000267,   0.0181558787,   0.0370238879,   0.0566035637,   0.0768954594,   0.0978991337,   0.1196153746,   0.1420435692,   0.1651828471,   0.1890359773,   0.2136000857,   0.2388748776,   0.2648631366,   0.2915627842,   0.3189738947,   0.3470983615,   0.3759350061,   0.4054840824,   0.4357413920,   0.4667152208,   0.4983975750,   0.5307926528,   0.5639015342,   0.5977215944,   0.6322538366,   0.6674951273,   0.7034554461,   0.7401223439,   0.7775025163,
  -0.2406561123,  -0.2402999364,  -0.2392309421,  -0.2374507736,  -0.2349589923,  -0.2317556931,  -0.2278387443,  -0.2232115122,  -0.2178700209,  -0.2118188020,  -0.2050559556,  -0.1975792557,  -0.1893919697,  -0.1804905592,  -0.1708796156,  -0.1605547525,  -0.1495187926,  -0.1377712935,  -0.1253115148,  -0.1121399252,  -0.0982551175,  -0.0836599067,  -0.0683517872,  -0.0523319149,  -0.0355998272,  -0.0181558733,   0.0000000034,   0.0188679717,   0.0384477901,   0.0587396840,   0.0797434407,   0.1014595819,   0.1238875694,   0.1470275018,   0.1708797316,   0.1954428646,   0.2207192996,   0.2467069978,   0.2734064013,   0.3008185405,   0.3289425122,   0.3577791926,   0.3873278054,   0.4175877568,   0.4485600060,   0.4802407081,   0.5126360542,   0.5457475697,   0.5795635809,   0.6140970051,   0.6493394500,   0.6852986111,   0.7219637502,   0.7593456842,
  -0.2595222869,  -0.2591660987,  -0.2580984625,  -0.2563184966,  -0.2538263202,  -0.2506224322,  -0.2467068963,  -0.2420794127,  -0.2367391183,  -0.2306864469,  -0.2239240001,  -0.2164477364,  -0.2082591875,  -0.1993598537,  -0.1897480380,  -0.1794231888,  -0.1683878522,  -0.1566401871,  -0.1441799082,  -0.1310075998,  -0.1171240790,  -0.1025271183,  -0.0872197653,  -0.0711998338,  -0.0544679925,  -0.0370238784,  -0.0188679127,  -0.0000001013,   0.0195800505,   0.0398718411,   0.0608758521,   0.0825923092,   0.1050196738,   0.1281599570,   0.1520105186,   0.1765746806,   0.2018510524,   0.2278380852,   0.2545399842,   0.2819519143,   0.3100750827,   0.3389112553,   0.3684570270,   0.3987183833,   0.4296905200,   0.4613736969,   0.4937702342,   0.5268787676,   0.5606979565,   0.5952294377,   0.6304735650,   0.6664295554,   0.7030963105,   0.7404765823,
  -0.2791026365,  -0.2787469388,  -0.2776804185,  -0.2758989897,  -0.2734065016,  -0.2702028896,  -0.2662862106,  -0.2616596257,  -0.2563190847,  -0.2502675990,  -0.2435025516,  -0.2360276804,  -0.2278383028,  -0.2189391830,  -0.2093262179,  -0.1990023392,  -0.1879674765,  -0.1762187769,  -0.1637595622,  -0.1505874211,  -0.1367036865,  -0.1221068474,  -0.1068002872,  -0.0907803287,  -0.0740473907,  -0.0566035993,  -0.0384477390,  -0.0195798341,  -0.0000000559,   0.0202919924,   0.0412959994,   0.0630119697,   0.0854396328,   0.1085794412,   0.1324312501,   0.1569955626,   0.1822716640,   0.2082589966,   0.2349594363,   0.2623720297,   0.2904952981,   0.3193308625,   0.3488791851,   0.3791374804,   0.4101101562,   0.4417921338,   0.4741920560,   0.5072965110,   0.5411167782,   0.5756517584,   0.6108912596,   0.6468512670,   0.6835183514,   0.7208954183,
  -0.2993945908,  -0.2990397484,  -0.2979703145,  -0.2961908930,  -0.2936980996,  -0.2904942157,  -0.2865790216,  -0.2819500963,  -0.2766120767,  -0.2705591906,  -0.2637949474,  -0.2563191826,  -0.2481310608,  -0.2392317294,  -0.2296194636,  -0.2192958324,  -0.2082593154,  -0.1965110238,  -0.1840504361,  -0.1708802079,  -0.1569956432,  -0.1423998455,  -0.1270906127,  -0.1110716777,  -0.0943395038,  -0.0768957646,  -0.0587395793,  -0.0398719367,  -0.0202919221,   0.0000000183,   0.0210039665,   0.0427196971,   0.0651475524,   0.0882875395,   0.1121395790,   0.1367035245,   0.1619794218,   0.1879672072,   0.2146678680,   0.2420787897,   0.2702029513,   0.2990384479,   0.3285855803,   0.3588459158,   0.3898181146,   0.4215033570,   0.4538998194,   0.4870078625,   0.5208262693,   0.5553585489,   0.5906027398,   0.6265576693,   0.6632252767,   0.7006049452,
  -0.3203986976,  -0.3200428502,  -0.3189744785,  -0.3171948614,  -0.3147044022,  -0.3114979743,  -0.3075833892,  -0.3029535412,  -0.2976147213,  -0.2915636771,  -0.2847987027,  -0.2773230614,  -0.2691335894,  -0.2602357352,  -0.2506224845,  -0.2402993868,  -0.2292636261,  -0.2175153659,  -0.2050552719,  -0.1918838421,  -0.1779985354,  -0.1634042026,  -0.1480961441,  -0.1320756880,  -0.1153440198,  -0.0978999010,  -0.0797435475,  -0.0608755761,  -0.0412956999,  -0.0210039014,   0.0000000054,   0.0217159938,   0.0441437051,   0.0672839630,   0.0911350436,   0.1156995595,   0.1409753527,   0.1669629843,   0.1936636761,   0.2210751936,   0.2491987685,   0.2780340988,   0.3075827508,   0.3378429028,   0.3688161327,   0.4004970976,   0.4328961475,   0.4660025100,   0.4998218677,   0.5343521303,   0.5695975982,   0.6055549228,   0.6422210848,   0.6796012719,
